pxcor,pycor,patch ID,block ID,patch richness
33,67,33_67,3301,10
73,42,73_42,2103,3
55,19,55_19,902,4
24,57,24_57,2801,6
29,31,29_31,1501,7
25,43,25_43,2101,3
77,18,77_18,903,7
23,45,23_45,2201,4
3,56,3_56,2800,7
12,85,12_85,4200,6
28,49,28_49,2401,6
8,76,8_76,3800,8
62,60,62_60,3003,1
58,99,58_99,4902,7
94,36,94_36,1804,6
89,21,89_21,1004,7
38,82,38_82,4101,2
16,65,16_65,3200,5
67,21,67_21,1003,6
72,44,72_44,2203,5
48,20,48_20,1002,1
38,89,38_89,4401,9
35,82,35_82,4101,7
78,66,78_66,3303,3
3,63,3_63,3100,12
41,71,41_71,3502,7
45,70,45_70,3502,10
90,30,90_30,1504,13
13,89,13_89,4400,6
6,30,6_30,1500,8
12,41,12_41,2000,7
90,26,90_26,1304,11
55,23,55_23,1102,5
31,6,31_6,301,6
8,10,8_10,500,7
84,6,84_6,304,3
89,67,89_67,3304,15
16,70,16_70,3500,6
89,94,89_94,4704,0
15,80,15_80,4000,12
3,67,3_67,3300,12
38,42,38_42,2101,6
40,78,40_78,3902,9
50,66,50_66,3302,23
39,11,39_11,501,3
67,17,67_17,803,7
67,83,67_83,4103,4
7,35,7_35,1700,3
7,31,7_31,1500,5
2,1,2_1,0,9
3,36,3_36,1800,3
69,74,69_74,3703,3
29,53,29_53,2601,5
26,86,26_86,4301,1
90,47,90_47,2304,5
37,36,37_36,1801,29
52,75,52_75,3702,14
15,16,15_16,800,10
32,50,32_50,2501,7
27,20,27_20,1001,5
97,9,97_9,404,3
18,51,18_51,2500,2
89,57,89_57,2804,3
59,45,59_45,2202,21
17,50,17_50,2500,3
86,23,86_23,1104,7
77,47,77_47,2303,1
60,67,60_67,3303,7
48,22,48_22,1102,9
90,97,90_97,4804,9
87,70,87_70,3504,6
50,52,50_52,2602,7
53,42,53_42,2102,9
74,58,74_58,2903,3
5,74,5_74,3700,3
50,27,50_27,1302,3
44,3,44_3,102,11
94,74,94_74,3704,9
34,20,34_20,1001,4
55,92,55_92,4602,4
65,78,65_78,3903,8
80,39,80_39,1904,7
35,62,35_62,3101,4
49,80,49_80,4002,7
5,31,5_31,1500,7
70,12,70_12,603,2
75,93,75_93,4603,2
8,81,8_81,4000,9
25,80,25_80,4001,4
12,78,12_78,3900,14
14,1,14_1,0,4
96,42,96_42,2104,10
34,35,34_35,1701,9
39,57,39_57,2801,3
95,75,95_75,3704,5
46,65,46_65,3202,14
7,20,7_20,1000,9
7,62,7_62,3100,9
99,94,99_94,4704,6
5,51,5_51,2500,6
15,96,15_96,4800,13
57,90,57_90,4502,3
63,38,63_38,1903,12
64,88,64_88,4403,6
71,55,71_55,2703,22
3,29,3_29,1400,1
95,29,95_29,1404,10
79,46,79_46,2303,5
25,72,25_72,3601,1
95,57,95_57,2804,5
37,60,37_60,3001,5
42,87,42_87,4302,2
42,14,42_14,702,6
37,61,37_61,3001,9
45,60,45_60,3002,2
1,98,1_98,4900,7
78,84,78_84,4203,7
5,68,5_68,3400,2
11,95,11_95,4700,3
20,57,20_57,2801,12
55,82,55_82,4102,7
66,13,66_13,603,6
56,38,56_38,1902,13
2,11,2_11,500,3
20,22,20_22,1101,2
41,96,41_96,4802,6
48,49,48_49,2402,5
74,65,74_65,3203,8
73,25,73_25,1203,12
84,17,84_17,804,4
96,91,96_91,4504,2
84,48,84_48,2404,6
52,76,52_76,3802,11
29,10,29_10,501,14
29,79,29_79,3901,5
39,21,39_21,1001,6
85,15,85_15,704,4
72,49,72_49,2403,13
58,20,58_20,1002,5
82,9,82_9,404,5
27,68,27_68,3401,14
99,85,99_85,4204,6
84,16,84_16,804,3
15,86,15_86,4300,4
47,94,47_94,4702,10
52,69,52_69,3402,17
27,69,27_69,3401,8
32,80,32_80,4001,6
45,1,45_1,2,14
15,92,15_92,4600,12
40,20,40_20,1002,3
17,17,17_17,800,18
31,23,31_23,1101,5
39,63,39_63,3101,2
96,79,96_79,3904,14
38,58,38_58,2901,2
35,88,35_88,4401,7
93,70,93_70,3504,4
6,93,6_93,4600,3
59,21,59_21,1002,8
34,63,34_63,3101,7
81,4,81_4,204,9
36,59,36_59,2901,3
15,75,15_75,3700,7
64,68,64_68,3403,2
69,21,69_21,1003,5
67,46,67_46,2303,20
18,68,18_68,3400,4
20,37,20_37,1801,7
12,52,12_52,2600,9
40,81,40_81,4002,12
49,82,49_82,4102,9
11,55,11_55,2700,8
2,95,2_95,4700,7
34,47,34_47,2301,4
35,19,35_19,901,6
82,37,82_37,1804,6
52,83,52_83,4102,9
15,46,15_46,2300,18
59,24,59_24,1202,15
54,48,54_48,2402,4
59,61,59_61,3002,3
42,86,42_86,4302,4
37,52,37_52,2601,6
14,62,14_62,3100,11
4,75,4_75,3700,2
3,65,3_65,3200,8
97,7,97_7,304,8
50,77,50_77,3802,11
39,16,39_16,801,4
49,28,49_28,1402,11
10,62,10_62,3100,3
90,35,90_35,1704,2
76,68,76_68,3403,8
29,32,29_32,1601,6
61,70,61_70,3503,6
11,4,11_4,200,9
71,96,71_96,4803,7
20,41,20_41,2001,7
44,81,44_81,4002,8
64,15,64_15,703,5
48,63,48_63,3102,10
59,33,59_33,1602,15
72,45,72_45,2203,4
45,13,45_13,602,5
67,85,67_85,4203,4
26,59,26_59,2901,11
19,22,19_22,1100,4
25,49,25_49,2401,8
28,20,28_20,1001,5
89,74,89_74,3704,3
67,2,67_2,103,1
10,0,10_0,0,7
99,36,99_36,1804,5
83,7,83_7,304,4
73,43,73_43,2103,3
42,38,42_38,1902,4
45,31,45_31,1502,24
22,18,22_18,901,10
17,70,17_70,3500,8
59,69,59_69,3402,6
22,27,22_27,1301,11
70,0,70_0,3,7
44,99,44_99,4902,10
61,91,61_91,4503,16
15,40,15_40,2000,9
10,67,10_67,3300,7
99,65,99_65,3204,8
69,83,69_83,4103,6
9,33,9_33,1600,4
14,56,14_56,2800,4
51,61,51_61,3002,3
78,90,78_90,4503,4
59,22,59_22,1102,3
95,50,95_50,2504,11
91,72,91_72,3604,2
27,43,27_43,2101,6
85,78,85_78,3904,12
35,89,35_89,4401,5
26,61,26_61,3001,7
33,93,33_93,4601,8
11,14,11_14,700,5
92,45,92_45,2204,5
67,86,67_86,4303,3
78,17,78_17,803,8
28,30,28_30,1501,5
96,40,96_40,2004,8
48,4,48_4,202,4
38,64,38_64,3201,5
54,24,54_24,1202,20
28,57,28_57,2801,17
96,89,96_89,4404,9
8,68,8_68,3400,5
40,0,40_0,2,4
27,25,27_25,1201,6
90,81,90_81,4004,7
99,40,99_40,2004,1
23,40,23_40,2001,10
58,54,58_54,2702,2
89,51,89_51,2504,7
84,14,84_14,704,6
38,91,38_91,4501,7
24,78,24_78,3901,4
59,43,59_43,2102,7
36,6,36_6,301,17
13,18,13_18,900,6
72,8,72_8,403,8
77,1,77_1,3,13
32,92,32_92,4601,4
55,40,55_40,2002,5
77,89,77_89,4403,2
45,47,45_47,2302,7
84,30,84_30,1504,9
7,80,7_80,4000,7
37,77,37_77,3801,12
27,1,27_1,1,5
13,2,13_2,100,1
47,6,47_6,302,7
17,72,17_72,3600,3
71,26,71_26,1303,2
65,43,65_43,2103,5
36,84,36_84,4201,2
53,66,53_66,3302,6
91,1,91_1,4,3
60,51,60_51,2503,1
16,59,16_59,2900,7
7,73,7_73,3600,8
34,22,34_22,1101,6
86,47,86_47,2304,11
2,7,2_7,300,6
19,31,19_31,1500,17
34,16,34_16,801,5
95,22,95_22,1104,9
98,91,98_91,4504,7
13,6,13_6,300,4
38,35,38_35,1701,15
52,59,52_59,2902,11
41,12,41_12,602,1
60,72,60_72,3603,5
33,70,33_70,3501,10
53,82,53_82,4102,10
31,64,31_64,3201,7
59,49,59_49,2402,13
56,70,56_70,3502,12
69,4,69_4,203,8
23,46,23_46,2301,6
15,0,15_0,0,7
28,13,28_13,601,3
95,87,95_87,4304,8
24,76,24_76,3801,5
37,23,37_23,1101,3
50,23,50_23,1102,1
78,96,78_96,4803,5
60,53,60_53,2603,6
39,35,39_35,1701,9
31,84,31_84,4201,9
46,35,46_35,1702,5
87,81,87_81,4004,8
44,43,44_43,2102,5
47,60,47_60,3002,4
16,21,16_21,1000,15
79,68,79_68,3403,3
90,45,90_45,2204,18
75,61,75_61,3003,5
21,94,21_94,4701,4
34,49,34_49,2401,16
54,95,54_95,4702,7
94,92,94_92,4604,16
83,37,83_37,1804,14
77,44,77_44,2203,3
55,24,55_24,1202,6
28,51,28_51,2501,4
31,62,31_62,3101,7
95,26,95_26,1304,3
30,50,30_50,2501,10
43,55,43_55,2702,6
92,52,92_52,2604,9
40,77,40_77,3802,9
58,23,58_23,1102,4
63,35,63_35,1703,2
20,15,20_15,701,8
4,4,4_4,200,5
62,4,62_4,203,3
40,13,40_13,602,6
21,47,21_47,2301,6
99,14,99_14,704,13
77,58,77_58,2903,12
20,23,20_23,1101,6
18,48,18_48,2400,27
64,69,64_69,3403,3
5,40,5_40,2000,3
15,68,15_68,3400,2
68,98,68_98,4903,6
35,32,35_32,1601,5
9,48,9_48,2400,7
28,79,28_79,3901,3
41,59,41_59,2902,6
0,27,0_27,1300,8
64,86,64_86,4303,5
62,21,62_21,1003,18
71,93,71_93,4603,12
85,79,85_79,3904,6
96,80,96_80,4004,8
55,70,55_70,3502,5
68,80,68_80,4003,4
41,49,41_49,2402,6
6,63,6_63,3100,25
46,5,46_5,202,8
5,47,5_47,2300,6
30,74,30_74,3701,9
57,10,57_10,502,2
62,79,62_79,3903,10
22,14,22_14,701,13
66,24,66_24,1203,1
5,66,5_66,3300,0
31,39,31_39,1901,8
36,32,36_32,1601,4
95,24,95_24,1204,4
62,78,62_78,3903,14
36,86,36_86,4301,4
29,76,29_76,3801,15
15,1,15_1,0,3
64,29,64_29,1403,4
28,66,28_66,3301,4
59,52,59_52,2602,12
36,55,36_55,2701,5
76,23,76_23,1103,4
47,34,47_34,1702,4
93,43,93_43,2104,7
66,25,66_25,1203,5
24,93,24_93,4601,10
70,79,70_79,3903,4
4,27,4_27,1300,7
44,80,44_80,4002,5
11,82,11_82,4100,8
58,74,58_74,3702,1
52,27,52_27,1302,5
4,97,4_97,4800,4
86,39,86_39,1904,2
82,59,82_59,2904,2
69,6,69_6,303,6
70,78,70_78,3903,10
41,47,41_47,2302,4
71,24,71_24,1203,4
87,1,87_1,4,7
66,5,66_5,203,3
99,30,99_30,1504,1
29,87,29_87,4301,12
5,6,5_6,300,0
13,98,13_98,4900,5
34,25,34_25,1201,10
64,64,64_64,3203,6
2,59,2_59,2900,3
69,1,69_1,3,2
43,29,43_29,1402,5
3,9,3_9,400,6
53,94,53_94,4702,6
44,90,44_90,4502,7
56,69,56_69,3402,29
3,88,3_88,4400,6
7,68,7_68,3400,2
69,81,69_81,4003,2
63,9,63_9,403,9
23,83,23_83,4101,2
90,34,90_34,1704,5
55,58,55_58,2902,8
43,24,43_24,1202,6
56,72,56_72,3602,1
57,81,57_81,4002,8
56,66,56_66,3302,3
95,79,95_79,3904,8
21,4,21_4,201,4
78,1,78_1,3,11
75,42,75_42,2103,5
47,23,47_23,1102,1
90,22,90_22,1104,8
9,65,9_65,3200,8
4,11,4_11,500,10
98,11,98_11,504,3
8,15,8_15,700,5
81,7,81_7,304,1
18,87,18_87,4300,3
43,94,43_94,4702,13
62,30,62_30,1503,5
62,25,62_25,1203,5
71,16,71_16,803,20
16,95,16_95,4700,10
49,75,49_75,3702,14
4,56,4_56,2800,10
47,61,47_61,3002,2
67,6,67_6,303,7
14,32,14_32,1600,5
71,94,71_94,4703,16
81,20,81_20,1004,8
67,61,67_61,3003,7
53,53,53_53,2602,6
56,13,56_13,602,9
96,90,96_90,4504,7
69,2,69_2,103,6
18,15,18_15,700,5
99,90,99_90,4504,8
75,3,75_3,103,7
46,12,46_12,602,6
80,75,80_75,3704,8
34,12,34_12,601,7
3,86,3_86,4300,16
83,76,83_76,3804,10
49,32,49_32,1602,29
61,92,61_92,4603,9
50,61,50_61,3002,3
96,94,96_94,4704,4
76,38,76_38,1903,7
40,32,40_32,1602,8
44,40,44_40,2002,9
56,27,56_27,1302,14
97,34,97_34,1704,11
41,75,41_75,3702,3
7,46,7_46,2300,6
13,97,13_97,4800,5
51,66,51_66,3302,17
74,80,74_80,4003,3
78,7,78_7,303,9
86,97,86_97,4804,7
68,38,68_38,1903,3
86,12,86_12,604,4
63,33,63_33,1603,7
59,74,59_74,3702,6
8,82,8_82,4100,7
33,63,33_63,3101,7
74,96,74_96,4803,2
48,38,48_38,1902,5
26,99,26_99,4901,4
71,92,71_92,4603,9
53,13,53_13,602,3
64,61,64_61,3003,3
78,71,78_71,3503,10
80,84,80_84,4204,5
27,72,27_72,3601,2
69,19,69_19,903,3
97,11,97_11,504,0
48,35,48_35,1702,6
97,74,97_74,3704,4
63,54,63_54,2703,6
54,83,54_83,4102,10
16,78,16_78,3900,12
79,78,79_78,3903,8
52,36,52_36,1802,4
41,67,41_67,3302,7
37,30,37_30,1501,4
85,29,85_29,1404,12
96,23,96_23,1104,7
18,19,18_19,900,8
28,5,28_5,201,8
41,60,41_60,3002,5
49,76,49_76,3802,6
51,82,51_82,4102,8
11,54,11_54,2700,12
82,47,82_47,2304,22
87,51,87_51,2504,4
92,27,92_27,1304,5
92,74,92_74,3704,7
91,43,91_43,2104,3
65,41,65_41,2003,8
47,0,47_0,2,3
11,68,11_68,3400,6
42,11,42_11,502,2
9,4,9_4,200,6
51,23,51_23,1102,1
22,10,22_10,501,3
10,42,10_42,2100,7
86,90,86_90,4504,5
29,56,29_56,2801,5
95,69,95_69,3404,2
51,14,51_14,702,4
86,59,86_59,2904,3
68,77,68_77,3803,11
18,29,18_29,1400,4
6,40,6_40,2000,4
15,99,15_99,4900,11
90,10,90_10,504,6
47,69,47_69,3402,7
10,90,10_90,4500,10
13,0,13_0,0,14
11,39,11_39,1900,6
28,72,28_72,3601,5
49,26,49_26,1302,6
77,48,77_48,2403,1
71,83,71_83,4103,3
42,95,42_95,4702,6
0,41,0_41,2000,15
0,85,0_85,4200,5
6,11,6_11,500,5
68,60,68_60,3003,6
16,98,16_98,4900,7
60,76,60_76,3803,8
26,15,26_15,701,4
79,15,79_15,703,3
28,33,28_33,1601,7
57,0,57_0,2,5
49,43,49_43,2102,4
94,39,94_39,1904,4
0,32,0_32,1600,6
21,48,21_48,2401,8
15,70,15_70,3500,3
23,9,23_9,401,4
13,42,13_42,2100,1
36,16,36_16,801,4
51,60,51_60,3002,4
9,93,9_93,4600,5
98,68,98_68,3404,14
57,84,57_84,4202,8
67,25,67_25,1203,8
60,9,60_9,403,3
42,7,42_7,302,21
63,74,63_74,3703,3
9,85,9_85,4200,12
80,80,80_80,4004,6
65,84,65_84,4203,7
68,88,68_88,4403,2
54,27,54_27,1302,3
27,16,27_16,801,1
69,46,69_46,2303,7
37,80,37_80,4001,3
62,19,62_19,903,7
88,85,88_85,4204,5
4,21,4_21,1000,7
91,40,91_40,2004,2
22,42,22_42,2101,5
91,3,91_3,104,5
56,80,56_80,4002,5
97,87,97_87,4304,7
68,87,68_87,4303,4
28,0,28_0,1,7
19,35,19_35,1700,4
10,36,10_36,1800,4
15,65,15_65,3200,10
39,45,39_45,2201,4
71,21,71_21,1003,8
33,4,33_4,201,4
62,13,62_13,603,5
62,77,62_77,3803,7
80,36,80_36,1804,2
84,98,84_98,4904,9
8,31,8_31,1500,4
90,4,90_4,204,12
86,0,86_0,4,17
76,51,76_51,2503,3
51,31,51_31,1502,6
2,60,2_60,3000,7
29,15,29_15,701,10
89,45,89_45,2204,9
26,94,26_94,4701,6
79,23,79_23,1103,6
85,21,85_21,1004,7
88,9,88_9,404,6
50,67,50_67,3302,20
57,24,57_24,1202,4
83,55,83_55,2704,9
50,82,50_82,4102,22
73,2,73_2,103,7
49,55,49_55,2702,14
58,83,58_83,4102,3
16,43,16_43,2100,4
82,74,82_74,3704,6
15,33,15_33,1600,4
85,36,85_36,1804,5
29,21,29_21,1001,9
22,65,22_65,3201,5
83,8,83_8,404,6
66,32,66_32,1603,1
57,30,57_30,1502,4
69,76,69_76,3803,5
63,56,63_56,2803,5
50,37,50_37,1802,3
72,47,72_47,2303,4
89,13,89_13,604,5
64,33,64_33,1603,6
85,51,85_51,2504,19
69,32,69_32,1603,7
20,66,20_66,3301,4
71,45,71_45,2203,5
65,74,65_74,3703,10
37,49,37_49,2401,2
1,20,1_20,1000,14
93,30,93_30,1504,3
64,38,64_38,1903,7
42,47,42_47,2302,6
82,84,82_84,4204,3
69,57,69_57,2803,13
64,35,64_35,1703,2
65,52,65_52,2603,9
17,81,17_81,4000,6
6,49,6_49,2400,10
43,9,43_9,402,15
71,0,71_0,3,7
36,71,36_71,3501,5
56,64,56_64,3202,2
98,5,98_5,204,2
77,36,77_36,1803,1
20,2,20_2,101,5
86,52,86_52,2604,4
94,57,94_57,2804,4
56,11,56_11,502,8
74,21,74_21,1003,13
79,64,79_64,3203,6
1,30,1_30,1500,7
29,92,29_92,4601,6
10,78,10_78,3900,5
36,28,36_28,1401,18
44,95,44_95,4702,6
72,15,72_15,703,6
21,7,21_7,301,2
24,58,24_58,2901,8
73,8,73_8,403,8
1,3,1_3,100,7
78,62,78_62,3103,5
75,67,75_67,3303,7
82,36,82_36,1804,4
94,84,94_84,4204,7
32,69,32_69,3401,7
21,80,21_80,4001,8
50,46,50_46,2302,4
65,96,65_96,4803,4
17,58,17_58,2900,2
33,89,33_89,4401,9
95,66,95_66,3304,4
12,94,12_94,4700,1
16,20,16_20,1000,5
37,42,37_42,2101,8
83,0,83_0,4,6
27,22,27_22,1101,7
61,74,61_74,3703,10
29,81,29_81,4001,4
4,99,4_99,4900,4
95,10,95_10,504,6
38,62,38_62,3101,2
4,55,4_55,2700,3
6,96,6_96,4800,2
95,40,95_40,2004,5
32,18,32_18,901,6
42,64,42_64,3202,8
51,13,51_13,602,2
43,77,43_77,3802,3
54,84,54_84,4202,8
81,40,81_40,2004,14
11,76,11_76,3800,3
81,65,81_65,3204,6
49,13,49_13,602,8
26,64,26_64,3201,3
53,37,53_37,1802,4
30,17,30_17,801,5
53,91,53_91,4502,6
32,34,32_34,1701,5
77,39,77_39,1903,5
22,5,22_5,201,7
84,42,84_42,2104,7
85,9,85_9,404,15
96,28,96_28,1404,3
42,34,42_34,1702,5
7,3,7_3,100,10
61,21,61_21,1003,6
19,32,19_32,1600,14
70,92,70_92,4603,7
74,74,74_74,3703,27
73,78,73_78,3903,8
26,9,26_9,401,6
61,80,61_80,4003,8
54,33,54_33,1602,2
36,15,36_15,701,2
61,0,61_0,3,5
47,50,47_50,2502,6
48,88,48_88,4402,5
35,15,35_15,701,2
95,84,95_84,4204,7
97,0,97_0,4,14
34,57,34_57,2801,8
26,39,26_39,1901,14
59,4,59_4,202,4
59,6,59_6,302,8
37,9,37_9,401,11
1,74,1_74,3700,16
49,24,49_24,1202,6
6,8,6_8,400,2
83,16,83_16,804,1
90,98,90_98,4904,2
55,14,55_14,702,5
52,33,52_33,1602,4
65,69,65_69,3403,7
68,28,68_28,1403,3
40,25,40_25,1202,3
24,45,24_45,2201,1
38,22,38_22,1101,3
39,20,39_20,1001,6
5,48,5_48,2400,7
78,40,78_40,2003,4
72,35,72_35,1703,5
14,23,14_23,1100,7
66,94,66_94,4703,1
40,76,40_76,3802,6
0,87,0_87,4300,2
12,44,12_44,2200,9
1,24,1_24,1200,12
71,42,71_42,2103,5
45,48,45_48,2402,8
79,3,79_3,103,9
83,13,83_13,604,7
40,96,40_96,4802,6
76,9,76_9,403,6
93,71,93_71,3504,4
74,75,74_75,3703,13
52,12,52_12,602,2
87,39,87_39,1904,4
20,52,20_52,2601,4
95,45,95_45,2204,16
78,19,78_19,903,6
82,64,82_64,3204,11
97,65,97_65,3204,4
59,47,59_47,2302,6
8,96,8_96,4800,4
32,33,32_33,1601,4
41,42,41_42,2102,8
91,52,91_52,2604,8
2,37,2_37,1800,5
26,50,26_50,2501,6
57,3,57_3,102,5
49,22,49_22,1102,4
53,11,53_11,502,5
45,16,45_16,802,7
27,30,27_30,1501,11
77,32,77_32,1603,5
75,54,75_54,2703,7
58,31,58_31,1502,22
86,14,86_14,704,7
87,34,87_34,1704,2
62,63,62_63,3103,7
24,12,24_12,601,4
93,2,93_2,104,11
28,42,28_42,2101,5
40,84,40_84,4202,7
75,37,75_37,1803,11
22,50,22_50,2501,15
65,59,65_59,2903,29
47,30,47_30,1502,6
76,93,76_93,4603,4
85,54,85_54,2704,6
42,32,42_32,1602,7
32,1,32_1,1,8
5,55,5_55,2700,6
23,62,23_62,3101,6
28,9,28_9,401,8
64,97,64_97,4803,0
18,59,18_59,2900,8
73,71,73_71,3503,7
90,70,90_70,3504,5
1,89,1_89,4400,6
79,21,79_21,1003,34
17,35,17_35,1700,4
38,87,38_87,4301,1
49,1,49_1,2,3
53,8,53_8,402,5
44,56,44_56,2802,1
71,27,71_27,1303,4
96,26,96_26,1304,3
2,23,2_23,1100,13
36,44,36_44,2201,8
71,48,71_48,2403,2
75,79,75_79,3903,2
9,96,9_96,4800,5
79,31,79_31,1503,8
0,43,0_43,2100,3
64,14,64_14,703,4
55,26,55_26,1302,2
89,98,89_98,4904,2
18,73,18_73,3600,4
55,32,55_32,1602,8
44,62,44_62,3102,7
43,41,43_41,2002,6
61,33,61_33,1603,13
7,93,7_93,4600,4
86,27,86_27,1304,9
91,87,91_87,4304,4
43,99,43_99,4902,7
87,56,87_56,2804,0
34,27,34_27,1301,6
88,50,88_50,2504,4
77,49,77_49,2403,1
34,70,34_70,3501,11
36,31,36_31,1501,4
80,27,80_27,1304,9
11,51,11_51,2500,9
81,77,81_77,3804,11
26,66,26_66,3301,3
98,33,98_33,1604,8
5,81,5_81,4000,20
1,26,1_26,1300,8
96,27,96_27,1304,5
38,39,38_39,1901,17
36,3,36_3,101,7
83,29,83_29,1404,30
83,61,83_61,3004,2
82,24,82_24,1204,19
65,19,65_19,903,13
35,31,35_31,1501,2
12,87,12_87,4300,4
11,88,11_88,4400,2
18,36,18_36,1800,6
51,9,51_9,402,2
77,69,77_69,3403,7
30,15,30_15,701,4
58,82,58_82,4102,4
79,99,79_99,4903,13
74,24,74_24,1203,5
27,59,27_59,2901,21
60,66,60_66,3303,1
88,38,88_38,1904,2
71,4,71_4,203,6
50,56,50_56,2802,7
20,96,20_96,4801,4
31,71,31_71,3501,5
55,71,55_71,3502,2
77,66,77_66,3303,4
76,86,76_86,4303,9
92,60,92_60,3004,4
45,77,45_77,3802,7
12,23,12_23,1100,7
75,5,75_5,203,4
44,83,44_83,4102,5
17,1,17_1,0,4
23,64,23_64,3201,4
28,84,28_84,4201,2
30,70,30_70,3501,3
3,12,3_12,600,2
24,90,24_90,4501,5
73,73,73_73,3603,10
1,71,1_71,3500,10
40,45,40_45,2202,6
10,22,10_22,1100,3
68,92,68_92,4603,6
80,70,80_70,3504,11
94,1,94_1,4,12
19,1,19_1,0,4
56,35,56_35,1702,5
84,13,84_13,604,17
39,67,39_67,3301,10
17,73,17_73,3600,4
51,95,51_95,4702,9
92,76,92_76,3804,4
76,3,76_3,103,16
41,57,41_57,2802,2
55,51,55_51,2502,9
30,88,30_88,4401,24
16,38,16_38,1900,6
2,43,2_43,2100,3
83,24,83_24,1204,10
75,72,75_72,3603,6
36,89,36_89,4401,3
53,57,53_57,2802,7
84,83,84_83,4104,2
83,10,83_10,504,9
96,56,96_56,2804,5
58,49,58_49,2402,4
84,26,84_26,1304,9
67,19,67_19,903,6
2,86,2_86,4300,13
88,42,88_42,2104,2
40,6,40_6,302,9
77,24,77_24,1203,8
33,98,33_98,4901,6
63,85,63_85,4203,6
8,43,8_43,2100,6
98,60,98_60,3004,6
55,53,55_53,2602,5
71,11,71_11,503,5
64,3,64_3,103,3
87,66,87_66,3304,6
2,91,2_91,4500,6
73,77,73_77,3803,6
32,56,32_56,2801,8
66,7,66_7,303,2
94,62,94_62,3104,2
42,51,42_51,2502,8
33,18,33_18,901,6
81,95,81_95,4704,0
40,73,40_73,3602,7
35,40,35_40,2001,6
73,39,73_39,1903,22
19,3,19_3,100,6
58,16,58_16,802,3
53,74,53_74,3702,7
84,86,84_86,4304,3
76,27,76_27,1303,5
54,31,54_31,1502,5
98,58,98_58,2904,6
50,73,50_73,3602,7
92,73,92_73,3604,6
86,13,86_13,604,4
82,61,82_61,3004,4
67,39,67_39,1903,5
21,27,21_27,1301,20
99,91,99_91,4504,19
71,50,71_50,2503,6
76,46,76_46,2303,1
36,12,36_12,601,4
34,10,34_10,501,16
49,91,49_91,4502,8
0,55,0_55,2700,7
17,16,17_16,800,7
24,66,24_66,3301,2
23,86,23_86,4301,4
83,67,83_67,3304,5
11,92,11_92,4600,3
99,8,99_8,404,8
3,58,3_58,2900,13
36,41,36_41,2001,6
23,26,23_26,1301,10
59,41,59_41,2002,3
23,49,23_49,2401,18
31,91,31_91,4501,3
55,77,55_77,3802,3
82,88,82_88,4404,24
15,97,15_97,4800,21
23,85,23_85,4201,7
26,48,26_48,2401,9
44,78,44_78,3902,7
43,80,43_80,4002,3
55,69,55_69,3402,10
87,4,87_4,204,10
55,16,55_16,802,5
90,74,90_74,3704,5
28,25,28_25,1201,8
3,72,3_72,3600,4
12,40,12_40,2000,16
76,89,76_89,4403,4
57,59,57_59,2902,12
31,26,31_26,1301,11
65,45,65_45,2203,6
73,12,73_12,603,5
51,45,51_45,2202,14
30,32,30_32,1601,7
47,58,47_58,2902,3
68,6,68_6,303,11
36,19,36_19,901,4
59,73,59_73,3602,9
45,52,45_52,2602,4
25,30,25_30,1501,7
4,32,4_32,1600,9
3,23,3_23,1100,16
59,76,59_76,3802,18
3,24,3_24,1200,11
35,46,35_46,2301,2
87,9,87_9,404,7
37,69,37_69,3401,7
40,56,40_56,2802,3
60,99,60_99,4903,14
50,6,50_6,302,3
33,66,33_66,3301,6
18,8,18_8,400,4
20,47,20_47,2301,6
98,26,98_26,1304,3
90,55,90_55,2704,7
80,68,80_68,3404,6
23,11,23_11,501,1
34,90,34_90,4501,7
83,34,83_34,1704,10
74,71,74_71,3503,5
51,86,51_86,4302,8
81,64,81_64,3204,4
41,39,41_39,1902,9
68,74,68_74,3703,4
59,8,59_8,402,9
42,20,42_20,1002,5
67,74,67_74,3703,5
34,92,34_92,4601,8
5,44,5_44,2200,3
68,73,68_73,3603,4
29,23,29_23,1101,12
25,90,25_90,4501,7
27,18,27_18,901,3
65,54,65_54,2703,4
23,90,23_90,4501,3
57,35,57_35,1702,5
26,84,26_84,4201,6
99,73,99_73,3604,6
35,64,35_64,3201,7
77,51,77_51,2503,6
9,11,9_11,500,3
64,30,64_30,1503,3
28,59,28_59,2901,19
94,34,94_34,1704,12
49,78,49_78,3902,5
31,68,31_68,3401,7
72,40,72_40,2003,6
34,58,34_58,2901,10
94,63,94_63,3104,4
8,47,8_47,2300,8
29,12,29_12,601,4
39,38,39_38,1901,10
26,6,26_6,301,2
95,31,95_31,1504,16
28,22,28_22,1101,9
25,45,25_45,2201,2
60,26,60_26,1303,3
62,58,62_58,2903,5
63,81,63_81,4003,10
85,30,85_30,1504,6
51,89,51_89,4402,6
39,22,39_22,1101,3
2,67,2_67,3300,6
9,21,9_21,1000,2
64,58,64_58,2903,13
11,61,11_61,3000,5
34,60,34_60,3001,19
31,78,31_78,3901,5
54,86,54_86,4302,12
80,43,80_43,2104,4
81,49,81_49,2404,8
31,50,31_50,2501,7
52,60,52_60,3002,8
65,75,65_75,3703,3
42,36,42_36,1802,13
58,77,58_77,3802,3
73,23,73_23,1103,6
13,70,13_70,3500,5
62,42,62_42,2103,5
24,94,24_94,4701,8
73,51,73_51,2503,9
89,23,89_23,1104,25
37,21,37_21,1001,5
44,34,44_34,1702,3
59,97,59_97,4802,13
